class,name,coverage,polarity,failed,border_std
UnripeApple,aug_0_2319.jpg,0.43666294642857145,dark,False,50.49980878958244
UnripeApple,aug_0_2322.jpg,0.3596938775510204,bright,False,34.225635799067625
UnripeApple,aug_0_2326.jpg,0.46420599489795916,bright,False,57.127890584982346
UnripeApple,aug_0_2340.jpg,0.24288504464285715,bright,False,48.69618260745836
UnripeApple,aug_0_2344.jpg,0.3203722895408163,dark,False,55.92203946540517
UnripeApple,aug_0_2345.jpg,0.2647082270408163,dark,False,58.46380386584041
UnripeApple,aug_0_2348.jpg,0.3366749043367347,dark,False,45.02232081780668
UnripeApple,aug_0_2355.jpg,0.2621970663265306,dark,False,29.751626180180093
UnripeApple,aug_0_2365.jpg,0.05426897321428571,dark,False,38.70088752877626
UnripeApple,aug_0_2373.jpg,0.4209582270408163,bright,False,46.00136507850177
UnripeApple,aug_0_2375.jpg,0.44413663903061223,bright,False,42.40115928799813
UnripeApple,aug_0_2379.jpg,0.12298708545918367,dark,False,15.145778330300985
UnripeApple,aug_0_2382.jpg,0.29310825892857145,bright,False,49.886239235103005
UnripeApple,aug_0_2386.jpg,0.5708904655612245,bright,False,50.05150398995129
UnripeApple,aug_0_2387.jpg,0.3311742665816326,bright,False,71.09692780922005
UnripeApple,aug_0_2391.jpg,0.1835339604591837,dark,False,40.76925662078218
UnripeApple,aug_0_2392.jpg,0.22349330357142858,dark,False,52.08301302860741
UnripeApple,aug_0_2396.jpg,0.3801817602040816,dark,False,59.32797231627385
UnripeApple,aug_0_2397.jpg,0.25703523596938777,dark,False,45.18011103282876
UnripeApple,aug_0_2399.jpg,0.29091597576530615,bright,False,37.87738726609597
UnripeApple,aug_0_2404.jpg,0.338687818877551,dark,False,39.30812808266546
UnripeApple,aug_0_2413.jpg,0.35983338647959184,dark,False,35.593068967422774
UnripeApple,aug_0_2421.jpg,0.3012595663265306,dark,False,53.73030122422316
UnripeApple,aug_0_2435.jpg,0.42289142219387754,bright,False,52.59065695057768
UnripeApple,aug_0_2439.jpg,0.27883848852040816,bright,False,50.77732236046737
UnripeApple,aug_0_2440.jpg,0.3465999681122449,dark,False,57.482209184490024
UnripeApple,aug_0_2442.jpg,0.05016342474489796,dark,False,30.598600652427763
